claim_id,claim_amount,claim_type,customer_tenure,claims_last_12m,avg_hist_claim,provider_id,geography,submission_delay,previously_rejected_claims,deviation_from_peer_claims,is_fraud
CLM_10303,10499.0,Auto,16,2,4797.35,PRV_146,Rural,15,0,5701.65,0
CLM_10304,3863.57,Property,97,0,3208.12,PRV_140,Rural,19,0,655.45,0
CLM_10305,1565.92,Property,73,0,2907.1,PRV_116,Rural,8,0,-1341.19,0
CLM_10306,2110.04,Health,59,2,2678.04,PRV_138,Urban,4,0,-568.0,0
CLM_10307,2467.76,Health,70,2,2193.86,PRV_106,Suburban,47,1,273.91,1
CLM_10308,8366.43,Auto,80,0,3291.85,PRV_129,Rural,2,0,5074.57,0
CLM_10309,5858.04,Property,93,0,3521.98,PRV_120,Rural,20,0,2336.07,0
CLM_10310,1607.29,Health,3,2,574.86,PRV_100,Urban,24,0,1032.44,0
CLM_10311,13707.22,Auto,20,1,5543.04,PRV_124,Suburban,17,0,8164.18,0
CLM_10312,1447.95,Auto,59,0,1189.01,PRV_131,Urban,1,0,258.93,0
CLM_10313,6475.16,Property,36,0,2477.67,PRV_107,Rural,19,0,3997.49,1
CLM_10314,395.91,Property,19,1,500.0,PRV_104,Urban,10,0,-104.09,0
CLM_10315,1612.74,Property,90,0,2732.09,PRV_129,Rural,11,0,-1119.35,0
CLM_10316,5131.26,Health,67,0,2538.54,PRV_107,Suburban,15,0,2592.72,1
CLM_10317,3370.06,Auto,19,0,2488.31,PRV_148,Urban,6,0,881.75,0
CLM_10318,4373.5,Auto,20,1,3304.33,PRV_118,Rural,3,0,1069.16,0
CLM_10319,6113.28,Auto,96,1,2756.19,PRV_143,Rural,8,0,3357.09,0
CLM_10320,9289.27,Auto,71,1,3538.42,PRV_129,Rural,1,0,5750.85,0
CLM_10321,2301.06,Auto,52,1,1762.67,PRV_114,Rural,11,0,538.39,0
CLM_10322,4039.17,Auto,105,2,3077.38,PRV_135,Urban,6,0,961.79,0
CLM_10323,4344.98,Auto,33,3,2368.32,PRV_143,Rural,6,0,1976.66,1
CLM_10324,5608.96,Property,40,0,2629.66,PRV_126,Urban,2,0,2979.3,0
CLM_10325,3294.11,Auto,39,0,3270.35,PRV_112,Rural,0,0,23.76,0
CLM_10326,6942.27,Property,82,2,2495.69,PRV_113,Urban,9,0,4446.57,0
CLM_10327,6183.49,Health,104,3,2894.83,PRV_136,Urban,10,0,3288.65,0
CLM_10328,3807.62,Auto,1,0,1845.75,PRV_147,Rural,6,0,1961.86,0
CLM_10329,11305.62,Auto,11,0,4095.51,PRV_129,Rural,14,0,7210.1,0
CLM_10330,10320.94,Auto,92,2,3728.44,PRV_138,Rural,8,0,6592.5,1
CLM_10331,2600.5,Auto,57,2,3099.98,PRV_146,Rural,18,0,-499.48,0
CLM_10332,2378.73,Health,89,0,2757.34,PRV_112,Suburban,3,0,-378.61,0
CLM_10333,6963.61,Auto,50,0,2895.63,PRV_115,Rural,2,0,4067.99,0
CLM_10334,11782.89,Auto,23,0,4074.02,PRV_143,Rural,3,0,7708.87,1
CLM_10335,7923.41,Auto,31,0,3657.61,PRV_106,Rural,0,1,4265.81,1
CLM_10336,6252.01,Property,94,0,4090.84,PRV_147,Urban,23,0,2161.16,0
CLM_10337,5870.92,Health,42,0,2658.11,PRV_126,Rural,71,0,3212.81,0
CLM_10338,3734.3,Health,99,0,3483.4,PRV_144,Urban,16,0,250.91,0
CLM_10339,12544.73,Auto,7,1,4188.67,PRV_134,Urban,5,0,8356.05,0
CLM_10340,3271.95,Health,16,1,2073.85,PRV_114,Urban,4,0,1198.09,0
CLM_10341,5689.43,Health,90,2,2010.96,PRV_127,Urban,14,1,3678.47,1
CLM_10342,5164.98,Health,112,1,3275.2,PRV_134,Suburban,7,1,1889.78,0
CLM_10343,4978.08,Property,116,0,1765.06,PRV_106,Rural,28,0,3213.02,0
CLM_10344,1585.86,Auto,60,0,1184.18,PRV_149,Urban,3,0,401.69,0
CLM_10345,10024.82,Property,113,1,4174.65,PRV_145,Rural,3,1,5850.17,1
CLM_10346,12513.98,Property,2,1,4348.9,PRV_149,Urban,67,0,8165.08,0
CLM_10347,3849.17,Auto,1,1,1819.98,PRV_145,Suburban,38,0,2029.19,0
CLM_10348,3440.08,Auto,48,0,1568.01,PRV_119,Urban,21,0,1872.07,0
CLM_10349,1777.04,Property,12,1,2346.81,PRV_131,Rural,5,0,-569.77,0
CLM_10350,7168.32,Auto,69,1,4252.81,PRV_137,Rural,18,0,2915.51,0
CLM_10351,7034.73,Health,37,1,2589.26,PRV_139,Suburban,3,0,4445.47,0
CLM_10352,3411.2,Property,32,0,3094.7,PRV_131,Rural,2,0,316.51,0
CLM_10353,8215.57,Health,119,0,3324.92,PRV_125,Rural,7,0,4890.65,0
CLM_10354,6948.42,Auto,9,1,3173.85,PRV_138,Urban,19,0,3774.58,0
CLM_10355,4752.32,Health,105,0,4494.07,PRV_119,Rural,1,0,258.25,0
CLM_10356,2752.04,Auto,99,2,2280.11,PRV_117,Urban,8,0,471.93,0
CLM_10357,4546.35,Health,19,0,2897.79,PRV_149,Suburban,9,0,1648.56,0
CLM_10358,2627.39,Auto,48,0,3232.43,PRV_114,Rural,8,0,-605.04,0
CLM_10359,8213.91,Health,80,4,2951.0,PRV_121,Urban,2,0,5262.9,0
CLM_10360,4182.25,Health,3,0,1780.9,PRV_121,Rural,0,1,2401.35,0
CLM_10361,2157.41,Health,20,0,1527.46,PRV_120,Urban,22,0,629.94,0
CLM_10362,1881.89,Health,24,0,1506.52,PRV_101,Suburban,8,0,375.37,0
CLM_10363,8286.99,Health,54,0,3726.25,PRV_139,Urban,14,0,4560.74,0
CLM_10364,3401.38,Health,33,1,2179.6,PRV_142,Rural,4,0,1221.78,0
CLM_10365,3723.72,Auto,24,5,3469.27,PRV_117,Urban,0,0,254.44,1
CLM_10366,4862.78,Health,116,2,3086.74,PRV_122,Rural,3,0,1776.04,0
CLM_10367,5423.82,Auto,75,1,2025.14,PRV_112,Suburban,0,0,3398.68,0
CLM_10368,1376.68,Property,113,0,2050.1,PRV_140,Urban,0,0,-673.42,0
CLM_10369,4453.11,Auto,72,0,3134.01,PRV_108,Rural,2,0,1319.09,0
CLM_10370,8943.29,Auto,36,0,3077.68,PRV_148,Rural,10,0,5865.6,0
CLM_10371,1875.5,Health,38,1,3492.03,PRV_106,Rural,17,0,-1616.53,0
CLM_10372,6932.37,Auto,104,1,2542.5,PRV_140,Urban,17,0,4389.87,0
CLM_10373,3094.46,Auto,84,4,2153.29,PRV_100,Urban,27,0,941.17,0
CLM_10374,3028.38,Health,99,0,3109.87,PRV_101,Urban,10,0,-81.49,0
CLM_10375,2375.48,Health,112,1,4419.92,PRV_103,Suburban,0,0,-2044.44,0
CLM_10376,759.71,Health,89,0,1123.32,PRV_113,Rural,4,0,-363.61,0
CLM_10377,2046.02,Auto,99,2,2200.95,PRV_131,Rural,1,0,-154.93,0
CLM_10378,2023.3,Health,25,0,3590.44,PRV_135,Suburban,15,0,-1567.14,0
CLM_10379,4308.88,Auto,93,0,3216.49,PRV_101,Suburban,1,0,1092.4,0
CLM_10380,2207.11,Health,18,0,3605.02,PRV_139,Urban,1,0,-1397.91,0
CLM_10381,5733.26,Health,110,1,2570.34,PRV_149,Urban,0,0,3162.91,0
CLM_10382,3535.82,Health,82,2,1388.08,PRV_113,Urban,31,0,2147.74,1
CLM_10383,12700.2,Auto,66,1,4671.49,PRV_119,Urban,15,0,8028.71,0
CLM_10384,7648.29,Auto,54,1,4083.84,PRV_124,Urban,4,0,3564.46,0
CLM_10385,8529.52,Auto,35,1,2975.82,PRV_141,Urban,4,1,5553.7,0
CLM_10386,1109.63,Auto,80,0,2158.34,PRV_148,Suburban,0,0,-1048.71,0
CLM_10387,2095.49,Auto,61,0,2509.43,PRV_107,Suburban,1,0,-413.94,0
CLM_10388,3981.19,Health,41,1,3229.08,PRV_127,Suburban,3,0,752.1,0
CLM_10389,6795.51,Auto,100,1,2748.37,PRV_145,Rural,4,0,4047.14,0
CLM_10390,8101.08,Property,33,0,2985.5,PRV_120,Rural,9,0,5115.57,0
CLM_10391,9429.28,Auto,68,2,4610.14,PRV_122,Urban,4,0,4819.14,1
CLM_10392,5721.07,Health,33,1,3923.68,PRV_131,Suburban,30,0,1797.4,0
CLM_10393,3959.56,Health,14,0,1829.22,PRV_107,Rural,4,0,2130.34,0
CLM_10394,2929.99,Auto,21,2,3076.92,PRV_130,Rural,28,0,-146.93,0
CLM_10395,4078.22,Auto,48,1,2479.64,PRV_136,Suburban,13,0,1598.58,0
CLM_10396,5833.6,Health,20,1,3297.94,PRV_115,Rural,23,0,2535.66,0
CLM_10397,2238.26,Auto,8,0,2936.67,PRV_139,Rural,12,0,-698.4,0
CLM_10398,3489.2,Property,7,1,5967.7,PRV_141,Suburban,8,0,-2478.49,0
CLM_10399,8145.4,Health,67,0,3429.26,PRV_126,Rural,7,0,4716.14,0
CLM_10400,5263.83,Property,17,0,2865.82,PRV_139,Suburban,3,0,2398.02,0
CLM_10401,6444.09,Auto,33,0,4843.01,PRV_140,Rural,3,0,1601.08,0
CLM_10402,5106.67,Health,48,0,3205.55,PRV_117,Suburban,2,0,1901.12,0
CLM_10403,4287.19,Health,76,2,1481.28,PRV_134,Rural,4,1,2805.92,0
CLM_10404,4204.88,Health,59,1,2875.55,PRV_148,Rural,1,0,1329.32,0
CLM_10405,2741.71,Auto,115,0,3613.7,PRV_114,Suburban,4,0,-871.99,0
CLM_10406,5780.85,Health,86,0,3484.53,PRV_126,Rural,17,0,2296.32,0
CLM_10407,8491.45,Auto,119,1,4005.17,PRV_116,Suburban,20,0,4486.28,1
CLM_10408,1672.36,Health,22,1,3153.72,PRV_139,Suburban,10,0,-1481.35,0
CLM_10409,4103.16,Auto,110,1,3083.11,PRV_101,Rural,2,0,1020.05,0
CLM_10410,2370.38,Property,30,3,1597.52,PRV_148,Urban,2,1,772.86,0
CLM_10411,7513.95,Auto,38,2,4528.42,PRV_149,Rural,3,0,2985.53,0
CLM_10412,3379.34,Property,102,1,2694.4,PRV_130,Urban,6,0,684.94,0
CLM_10413,4378.97,Property,109,2,2020.47,PRV_136,Urban,37,0,2358.5,0
CLM_10414,16105.8,Property,51,0,5627.91,PRV_140,Rural,1,0,10477.89,0
CLM_10415,13034.02,Health,54,1,4680.09,PRV_140,Urban,6,0,8353.93,1
CLM_10416,5515.37,Auto,8,0,2552.25,PRV_133,Suburban,11,0,2963.12,0
CLM_10417,1978.09,Property,27,2,1119.33,PRV_133,Suburban,2,1,858.76,0
CLM_10418,5851.07,Auto,27,2,2281.53,PRV_102,Urban,34,0,3569.54,1
CLM_10419,11859.24,Health,98,0,4579.14,PRV_116,Suburban,4,0,7280.11,0
CLM_10420,8176.65,Health,21,0,3176.71,PRV_113,Rural,26,0,4999.93,1
CLM_10421,1476.62,Health,30,0,1650.56,PRV_113,Suburban,9,0,-173.94,0
CLM_10422,2132.58,Auto,97,0,3783.98,PRV_145,Urban,0,0,-1651.4,0
CLM_10423,8253.19,Health,28,0,2790.14,PRV_137,Rural,3,0,5463.05,1
CLM_10424,6816.73,Property,111,0,2351.3,PRV_134,Suburban,0,0,4465.43,1
CLM_10425,4638.17,Auto,64,0,2427.16,PRV_100,Rural,4,0,2211.01,0
CLM_10426,12844.5,Property,97,0,4306.39,PRV_147,Urban,26,0,8538.11,0
CLM_10427,8605.44,Auto,69,0,3546.64,PRV_128,Suburban,15,0,5058.81,0
CLM_10428,2715.18,Auto,61,0,1513.94,PRV_103,Rural,9,0,1201.24,0
CLM_10429,4960.97,Auto,48,1,3367.19,PRV_132,Rural,7,0,1593.78,0
CLM_10430,6159.78,Auto,19,0,3107.62,PRV_116,Suburban,4,0,3052.17,0
CLM_10431,4616.19,Property,4,0,2579.59,PRV_127,Rural,2,0,2036.6,0
CLM_10432,7856.17,Auto,35,1,2632.32,PRV_149,Rural,0,0,5223.85,1
CLM_10433,3685.24,Auto,64,2,2134.95,PRV_125,Urban,2,0,1550.29,1
CLM_10434,6053.6,Auto,49,1,2337.47,PRV_107,Urban,4,0,3716.12,0
CLM_10435,8336.36,Health,17,0,3289.72,PRV_133,Urban,7,0,5046.63,0
CLM_10436,1847.21,Health,44,0,2722.43,PRV_117,Urban,2,0,-875.22,0
CLM_10437,2544.09,Auto,92,2,3545.68,PRV_130,Urban,36,0,-1001.6,1
CLM_10438,4761.24,Auto,30,0,2215.02,PRV_126,Urban,0,0,2546.22,0
CLM_10439,4255.35,Property,93,0,3707.49,PRV_115,Suburban,0,0,547.86,0
CLM_10440,9249.38,Auto,46,1,4314.44,PRV_109,Urban,11,0,4934.94,0
CLM_10441,2578.85,Auto,117,0,2993.22,PRV_139,Rural,14,1,-414.37,0
CLM_10442,5255.14,Auto,6,1,3520.63,PRV_111,Suburban,35,0,1734.51,0
CLM_10443,2691.72,Health,99,1,3559.64,PRV_121,Rural,7,0,-867.93,0
CLM_10444,3010.55,Auto,105,3,2497.9,PRV_115,Urban,1,0,512.65,0
CLM_10445,2568.28,Health,37,1,3563.36,PRV_111,Urban,27,0,-995.08,0
CLM_10446,2140.89,Auto,24,1,731.57,PRV_110,Rural,39,0,1409.32,1
CLM_10447,743.82,Property,93,1,500.0,PRV_119,Rural,25,0,243.82,0
CLM_10448,7351.87,Auto,113,0,2670.52,PRV_100,Rural,20,0,4681.35,0
CLM_10449,10638.53,Health,46,0,3633.47,PRV_126,Suburban,0,0,7005.07,0
CLM_10450,8085.79,Auto,53,0,2914.95,PRV_102,Urban,19,0,5170.84,0
CLM_10451,6133.49,Auto,95,0,3745.87,PRV_111,Rural,30,0,2387.62,0
CLM_10452,4400.79,Health,99,0,1798.26,PRV_129,Urban,8,1,2602.53,0
CLM_10453,3433.4,Auto,60,0,3882.84,PRV_108,Rural,14,0,-449.44,0
CLM_10454,3411.81,Property,97,1,4628.81,PRV_136,Urban,10,0,-1217.0,0
CLM_10455,6201.85,Property,116,2,2303.59,PRV_100,Suburban,3,0,3898.26,0
CLM_10456,2178.88,Property,63,1,3771.0,PRV_141,Urban,8,1,-1592.11,1
CLM_10457,8859.33,Auto,85,1,3022.82,PRV_148,Rural,22,0,5836.51,0
CLM_10458,7504.36,Health,32,2,3441.84,PRV_103,Urban,6,0,4062.52,0
CLM_10459,7167.08,Auto,87,0,4626.81,PRV_114,Suburban,8,0,2540.27,0
CLM_10460,2839.65,Property,33,2,3327.3,PRV_126,Suburban,7,0,-487.66,0
CLM_10461,8688.63,Health,67,1,3764.44,PRV_107,Urban,3,0,4924.18,0
CLM_10462,3313.73,Property,18,2,1736.96,PRV_122,Rural,10,0,1576.77,0
CLM_10463,8504.55,Auto,25,2,3733.64,PRV_114,Suburban,7,0,4770.91,0
CLM_10464,7121.56,Health,106,0,4610.01,PRV_126,Suburban,2,1,2511.56,0
CLM_10465,1382.22,Auto,95,0,2076.5,PRV_130,Urban,22,0,-694.28,0
CLM_10466,3446.42,Health,54,1,2676.98,PRV_138,Suburban,29,0,769.44,0
CLM_10467,4746.08,Auto,58,1,3686.13,PRV_146,Suburban,0,0,1059.95,0
CLM_10468,1798.7,Health,67,1,3447.78,PRV_107,Rural,9,0,-1649.08,0
CLM_10469,859.42,Health,104,1,1640.27,PRV_129,Rural,5,0,-780.85,0
CLM_10470,4199.51,Health,46,0,3164.91,PRV_141,Rural,7,0,1034.6,0
CLM_10471,6185.67,Auto,24,1,2667.32,PRV_117,Urban,4,0,3518.35,0
CLM_10472,4184.79,Health,114,1,2031.34,PRV_103,Suburban,6,0,2153.45,0
CLM_10473,4781.7,Auto,32,0,4356.72,PRV_146,Urban,3,0,424.97,0
CLM_10474,6031.68,Auto,47,0,3005.46,PRV_142,Suburban,1,0,3026.22,1
CLM_10475,8437.87,Auto,86,1,3983.05,PRV_121,Suburban,3,0,4454.82,1
CLM_10476,3299.59,Auto,23,0,1826.59,PRV_102,Suburban,11,0,1473.01,0
CLM_10477,6472.25,Auto,66,1,3588.95,PRV_114,Rural,0,0,2883.3,0
CLM_10478,5785.35,Health,27,1,4061.69,PRV_134,Urban,4,0,1723.66,0
CLM_10479,2229.68,Auto,106,0,2757.85,PRV_146,Urban,0,0,-528.17,0
CLM_10480,3663.4,Auto,2,0,2502.82,PRV_137,Suburban,4,0,1160.58,1
CLM_10481,2311.85,Property,90,1,1695.73,PRV_132,Urban,0,0,616.12,0
CLM_10482,4221.11,Auto,17,0,2131.95,PRV_113,Rural,4,0,2089.16,0
CLM_10483,6726.7,Health,104,1,2547.37,PRV_147,Urban,18,0,4179.34,0
CLM_10484,2911.53,Health,33,0,2024.09,PRV_100,Suburban,9,0,887.44,0
CLM_10485,5076.44,Property,9,1,2232.05,PRV_148,Rural,11,0,2844.39,1
CLM_10486,7988.65,Health,43,1,3158.1,PRV_125,Rural,7,0,4830.55,1
CLM_10487,3374.09,Health,118,1,3277.79,PRV_107,Suburban,25,0,96.3,0
CLM_10488,11266.7,Property,48,0,4090.85,PRV_149,Urban,7,0,7175.86,0
CLM_10489,1513.29,Auto,39,0,2238.23,PRV_115,Suburban,1,0,-724.93,0
CLM_10490,8326.75,Property,93,0,3023.19,PRV_137,Urban,27,0,5303.57,0
CLM_10491,2347.53,Auto,42,0,2582.3,PRV_109,Urban,1,1,-234.78,1
CLM_10492,3372.93,Property,119,0,2511.63,PRV_141,Rural,70,0,861.3,1
CLM_10493,5402.85,Auto,26,1,2683.86,PRV_136,Suburban,5,0,2718.99,0
CLM_10494,7750.36,Health,99,1,2803.82,PRV_125,Rural,0,0,4946.53,0
CLM_10495,3703.03,Auto,50,2,3250.4,PRV_127,Suburban,19,0,452.63,1
CLM_10496,6430.99,Health,25,2,2669.64,PRV_111,Suburban,0,0,3761.35,0
CLM_10497,9621.78,Auto,24,0,4227.33,PRV_119,Rural,1,0,5394.45,0
CLM_10498,1165.1,Property,13,1,1295.6,PRV_148,Suburban,5,0,-130.5,0
CLM_10499,6886.29,Property,60,0,4053.95,PRV_113,Suburban,11,0,2832.33,0
CLM_10500,4483.45,Auto,7,0,2631.5,PRV_145,Urban,1,0,1851.95,0
CLM_10501,3546.37,Property,57,0,2811.17,PRV_134,Suburban,9,0,735.2,0
CLM_10502,7325.85,Health,36,0,2990.38,PRV_128,Suburban,15,0,4335.47,0
CLM_10503,10430.77,Health,45,0,3705.64,PRV_111,Rural,1,0,6725.13,0
CLM_10504,4857.17,Auto,20,0,2119.71,PRV_117,Rural,10,0,2737.46,0
CLM_10505,6871.0,Auto,65,0,2343.14,PRV_143,Suburban,31,0,4527.85,0
CLM_10506,2191.95,Auto,8,0,3500.56,PRV_101,Urban,34,0,-1308.61,0
CLM_10507,772.05,Auto,110,1,1301.82,PRV_101,Urban,1,0,-529.77,0
CLM_10508,8110.51,Property,16,1,2965.83,PRV_116,Rural,14,0,5144.67,0
CLM_10509,6044.13,Auto,14,1,2202.27,PRV_109,Suburban,18,0,3841.86,1
CLM_10510,1529.29,Property,76,1,1991.77,PRV_117,Suburban,21,0,-462.49,0
CLM_10511,1897.46,Auto,115,1,1361.54,PRV_121,Urban,3,0,535.92,0
CLM_10512,9764.55,Health,87,1,3772.3,PRV_118,Urban,3,1,5992.25,0
CLM_10513,2594.51,Health,15,1,3158.83,PRV_100,Urban,0,0,-564.32,0
CLM_10514,2720.1,Property,92,2,2327.72,PRV_123,Rural,5,0,392.38,0
CLM_10515,6245.03,Auto,98,0,2835.44,PRV_135,Suburban,1,0,3409.59,1
CLM_10516,5635.05,Auto,66,1,1907.12,PRV_124,Rural,15,0,3727.93,1
CLM_10517,6141.91,Auto,32,1,2463.81,PRV_135,Suburban,1,0,3678.1,1
CLM_10518,6845.26,Auto,87,1,2801.65,PRV_130,Rural,17,0,4043.61,1
CLM_10519,4156.73,Auto,63,0,3063.95,PRV_130,Suburban,1,0,1092.78,0
CLM_10520,7304.33,Auto,86,1,3392.06,PRV_101,Urban,6,0,3912.26,0
CLM_10521,934.68,Auto,51,0,1194.15,PRV_118,Urban,4,0,-259.46,0
CLM_10522,10119.89,Health,25,1,3395.18,PRV_111,Urban,9,0,6724.71,0
CLM_10523,2168.52,Auto,58,1,1274.5,PRV_109,Rural,7,0,894.01,0
CLM_10524,7195.99,Auto,63,1,3431.53,PRV_130,Urban,9,0,3764.46,1
CLM_10525,7497.39,Auto,62,1,2786.69,PRV_144,Suburban,0,0,4710.7,1
CLM_10526,2055.6,Health,22,1,4091.46,PRV_121,Rural,1,0,-2035.86,0
CLM_10527,6836.95,Property,58,0,2325.53,PRV_122,Suburban,7,0,4511.42,0
CLM_10528,5285.23,Health,58,1,3780.84,PRV_122,Rural,2,0,1504.39,0
CLM_10529,2472.14,Health,86,0,1832.61,PRV_114,Suburban,0,0,639.54,0
CLM_10530,2679.32,Auto,49,0,3105.89,PRV_125,Suburban,2,1,-426.57,0
CLM_10531,2544.93,Health,52,0,962.0,PRV_102,Rural,15,0,1582.93,0
CLM_10532,10395.34,Auto,42,0,3883.06,PRV_122,Rural,7,0,6512.28,0
CLM_10533,2599.65,Auto,70,0,4726.87,PRV_119,Urban,2,1,-2127.22,0
CLM_10534,1471.56,Health,15,1,2301.78,PRV_144,Urban,0,0,-830.22,0
CLM_10535,8730.42,Property,54,0,3122.63,PRV_139,Suburban,4,0,5607.79,1
CLM_10536,2779.76,Auto,107,0,3443.84,PRV_138,Suburban,4,0,-664.07,0
CLM_10537,2975.34,Health,60,1,1449.75,PRV_107,Suburban,13,0,1525.59,0
CLM_10538,4612.36,Health,101,1,2250.89,PRV_117,Rural,25,0,2361.47,0
CLM_10539,5854.07,Auto,97,0,2188.99,PRV_140,Rural,4,0,3665.08,0
CLM_10540,10444.47,Auto,8,0,5407.06,PRV_105,Urban,11,0,5037.41,0
CLM_10541,6412.71,Auto,53,0,4045.8,PRV_126,Suburban,10,0,2366.91,0
CLM_10542,8170.51,Auto,60,1,2782.92,PRV_135,Urban,5,0,5387.59,0
CLM_10543,4051.28,Auto,108,0,3779.04,PRV_114,Rural,0,0,272.24,0
CLM_10544,3714.76,Auto,108,0,3211.25,PRV_136,Rural,6,0,503.51,0
CLM_10545,2557.97,Auto,5,0,3593.04,PRV_104,Rural,4,0,-1035.07,1
CLM_10546,5719.34,Health,103,2,1946.49,PRV_138,Urban,7,0,3772.86,0
CLM_10547,9909.64,Health,68,1,4373.38,PRV_108,Rural,1,0,5536.26,0
CLM_10548,1183.64,Property,6,2,2232.26,PRV_106,Suburban,12,1,-1048.62,0
CLM_10549,5163.7,Auto,109,0,2284.03,PRV_140,Urban,15,0,2879.67,0
CLM_10550,5422.46,Health,96,1,3590.23,PRV_119,Rural,4,1,1832.24,0
CLM_10551,9765.85,Property,116,1,3345.76,PRV_109,Urban,1,0,6420.09,1
CLM_10552,3608.04,Health,94,1,3023.16,PRV_125,Urban,9,0,584.89,0
CLM_10553,8737.84,Auto,47,0,3839.6,PRV_103,Rural,31,0,4898.24,1
CLM_10554,3804.01,Health,99,1,1838.94,PRV_137,Rural,12,0,1965.07,0
CLM_10555,2568.11,Auto,55,2,4844.35,PRV_123,Urban,1,0,-2276.24,0
CLM_10556,6780.83,Auto,40,1,2499.34,PRV_113,Urban,5,0,4281.48,1
CLM_10557,2472.03,Health,52,0,2911.59,PRV_140,Rural,24,0,-439.56,0
CLM_10558,10492.23,Health,16,1,4859.83,PRV_100,Suburban,10,0,5632.4,1
CLM_10559,5586.38,Auto,13,1,2290.56,PRV_116,Urban,1,0,3295.82,0
CLM_10560,8357.14,Property,114,0,4023.04,PRV_144,Urban,12,0,4334.1,0
CLM_10561,2069.16,Health,106,0,2785.68,PRV_123,Suburban,4,0,-716.52,0
CLM_10562,6340.58,Auto,30,1,2158.17,PRV_126,Rural,6,1,4182.41,1
CLM_10563,2857.07,Property,19,0,2616.26,PRV_106,Rural,5,0,240.81,0
CLM_10564,7380.99,Auto,17,1,3566.28,PRV_108,Suburban,12,0,3814.71,1
CLM_10565,10007.35,Property,63,0,4014.27,PRV_142,Rural,2,0,5993.08,0
CLM_10566,9186.82,Health,19,0,3225.61,PRV_134,Rural,4,0,5961.21,0
CLM_10567,2818.17,Auto,92,1,1402.06,PRV_111,Urban,13,0,1416.11,0
CLM_10568,4172.26,Health,58,1,3635.53,PRV_120,Urban,12,0,536.73,0
CLM_10569,7406.44,Health,55,0,2857.87,PRV_102,Urban,2,0,4548.58,0
CLM_10570,1723.04,Health,90,0,1897.52,PRV_114,Suburban,4,0,-174.48,0
CLM_10571,1859.61,Property,101,2,3346.39,PRV_120,Rural,0,0,-1486.78,0
CLM_10572,11452.27,Health,90,1,4133.84,PRV_109,Rural,7,0,7318.43,0
CLM_10573,5828.44,Health,117,0,3006.72,PRV_132,Urban,3,0,2821.72,0
CLM_10574,2644.73,Property,62,2,3923.33,PRV_145,Urban,0,0,-1278.6,0
CLM_10575,6749.33,Health,23,2,3462.4,PRV_105,Suburban,5,0,3286.93,0
CLM_10576,2997.57,Auto,9,1,3475.3,PRV_101,Rural,26,0,-477.73,0
CLM_10577,1558.68,Property,12,1,2694.51,PRV_128,Suburban,25,0,-1135.83,0
CLM_10578,3021.77,Auto,117,1,3818.7,PRV_139,Rural,4,0,-796.92,0
CLM_10579,9541.86,Health,1,0,3914.18,PRV_132,Suburban,5,0,5627.68,1
CLM_10580,9061.26,Property,58,0,3792.67,PRV_103,Urban,2,0,5268.59,0
CLM_10581,5401.43,Health,1,1,2686.21,PRV_103,Suburban,0,0,2715.21,0
CLM_10582,4078.01,Health,111,1,3985.08,PRV_128,Suburban,11,0,92.93,0
CLM_10583,7949.09,Health,34,3,3386.31,PRV_136,Urban,16,0,4562.78,1
CLM_10584,3082.29,Auto,96,1,2027.67,PRV_119,Rural,21,0,1054.62,0
CLM_10585,4652.78,Property,118,0,2618.51,PRV_140,Rural,27,0,2034.28,0
CLM_10586,6776.81,Auto,48,1,2469.59,PRV_122,Urban,24,0,4307.22,1
CLM_10587,1664.55,Auto,89,1,1012.1,PRV_144,Suburban,0,1,652.45,0
CLM_10588,8270.71,Auto,104,0,4003.41,PRV_117,Suburban,38,0,4267.3,1
CLM_10589,17720.16,Health,109,0,6101.19,PRV_148,Suburban,4,0,11618.97,0
CLM_10590,6853.19,Health,117,1,4208.35,PRV_124,Rural,21,0,2644.84,0
CLM_10591,6015.19,Property,1,0,3162.86,PRV_100,Suburban,5,0,2852.33,0
CLM_10592,4871.57,Auto,16,2,2484.18,PRV_114,Rural,5,0,2387.39,0
CLM_10593,2286.1,Auto,61,1,2074.92,PRV_133,Suburban,0,0,211.18,0
CLM_10594,7379.77,Auto,103,0,3150.65,PRV_147,Urban,0,0,4229.13,1
CLM_10595,9192.95,Auto,64,1,3968.31,PRV_119,Urban,11,0,5224.64,1
CLM_10596,2404.23,Health,63,1,2325.42,PRV_136,Rural,27,0,78.81,0
CLM_10597,2967.67,Auto,69,1,5564.26,PRV_126,Rural,2,0,-2596.59,0
CLM_10598,4843.74,Auto,22,1,1616.01,PRV_121,Urban,0,0,3227.74,1
CLM_10599,6300.57,Auto,93,1,3224.5,PRV_104,Urban,2,0,3076.07,0
CLM_10600,2924.7,Auto,119,1,3070.29,PRV_133,Suburban,2,0,-145.59,0
CLM_10601,3634.75,Auto,67,0,3006.63,PRV_138,Urban,3,0,628.13,0
CLM_10602,4970.43,Auto,76,2,2431.15,PRV_102,Rural,0,0,2539.28,0
CLM_10603,2601.72,Health,26,0,3082.47,PRV_116,Urban,2,0,-480.74,0
CLM_10604,1512.8,Property,16,1,2550.23,PRV_123,Rural,25,0,-1037.43,0
CLM_10605,10703.43,Health,51,0,4287.89,PRV_123,Rural,22,0,6415.54,0
CLM_10606,10579.8,Property,101,1,4620.77,PRV_102,Suburban,3,0,5959.02,1
